"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q78PY7"	"Staphylococcal nuclease domain-containing protein 1 [OS=Mus musculus]"	"0.000"	"1.910"	"1"	"1"	"3"	"1"	"910"	"102.0"	"7.43"	"5.39"	"1"	"RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00565, Pf00567"	"56463"	"Snd1"	"mmu:56463; Q3TT46; Q78PY7; Q922L5; Q9R0S1"	"ENSMUSG00000001424"	""	""	"0"	"0"	"100.000"	"100.000"	"3.376"	"1.136"	"6.64"	"6.64"	"1.76"	"0.18"	""	""	"0.000387215027567889"	"0.741956266414941"	""	""	"0.00132621146942002"	"0.999959087841829"	""	""	""	""	"56456.82421875"	"29464.26171875"	"53439.1796875"	"82137.8203125"	""	"373104"	"310950.96875"	"226232.375"	"451841.84375"	"249424.84375"	"329836.125"	""	""	""	""	""	"113661.654009606"	"76846.5137665107"	"136298.264625257"	"190107.694678574"	"356276.751128617"	"474349.714167904"	"384106.415266977"	"289014.753089308"	"451841.84375"	"332756.494966955"	"581858.526354231"	"390655.902206669"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9CRT8"	"Exportin-T [OS=Mus musculus]"	"0.000"	"1.826"	"1"	"1"	"1"	"1"	"963"	"109.7"	"5.25"	"0.00"	"1"	"transport"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf03810, Pf08389, Pf19282"	""	"Xpot"	"Q52KI1; Q9CRT8"	"ENSMUSG00000034667"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P80313"	"T-complex protein 1 subunit eta [OS=Mus musculus]"	"0.000"	"1.814"	"2"	"1"	"7"	"1"	"544"	"59.6"	"7.84"	"0.00"	"1"	"transport;other biological processes"	"cytosol;cytoskeleton;other cell component"	"other molecular function"	"Pf00118"	"12468"	"Cct7"	"mmu:12468; P80313"	"ENSMUSG00000030007"	""	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; RHOBTB1 GTPase cycle; RHOBTB2 GTPase cycle; Association of TriC/CCT with target proteins during biosynthesis"	"4"	"0"	"0.699"	"1.945"	"3.759"	"1.350"	"-0.52"	"0.96"	"1.91"	"0.43"	"0.568060985941389"	"0.00496873607140846"	"0.000154195407483182"	"0.823366295727031"	"0.999999980584355"	"0.0151853506901472"	"0.000670627645244315"	"0.999959087841829"	"166861.703125"	"140769.71875"	"158875.5"	"57932.31640625"	"79249.671875"	"75781.71875"	"96122.3125"	"69573.5859375"	"587744.6875"	"354428.4375"	"404544.125"	"386493.125"	"481855.28125"	"432522.71875"	"566347.9375"	"540298.75"	"247412.603480576"	"263533.458234576"	"298501.137625403"	"183072.438084082"	"159549.335437814"	"197648.288246972"	"245162.90224008"	"161027.818644062"	"979090.732580787"	"450606.340379899"	"499718.635049488"	"493749.911313931"	"481855.28125"	"577026.497124258"	"999085.155749717"	"779193.44571484"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q6P5F9"	"Exportin-1 [OS=Mus musculus]"	"0.000"	"1.810"	"1"	"1"	"1"	"1"	"1071"	"123.0"	"6.07"	"0.00"	"1"	"transport;other biological processes"	"other membranes;cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf03810, Pf08389, Pf08767, Pf18777, Pf18784, Pf18787"	"103573"	"Xpo1"	"mmu:103573; Q6P5F9"	"ENSMUSG00000020290"	""	"Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Cyclin A/B1/B2 associated events during G2/M transition; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; MAPK6/MAPK4 signaling; Deactivation of the beta-catenin transactivating complex; Heme signaling; HuR (ELAVL1) binds and stabilizes mRNA; Estrogen-dependent nuclear events downstream of ESR-membrane signaling"	"12"	"0"	""	""	"100.000"	"100.000"	""	""	"6.64"	"6.64"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22131.92578125"	"370671.71875"	""	""	""	""	""	""	""	""	""	""	""	""	"235184.358765767"	"307270.96737531"	"39042.5691559993"	"534565.319208779"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q00623"	"Apolipoprotein A-I [OS=Mus musculus]"	"0.000"	"1.780"	"4"	"1"	"1"	"1"	"264"	"30.6"	"5.73"	"0.00"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;cytosol;nucleus;other cell component"	"signal transduction activity or receptor binding;transporter activity;enzyme regulator activity;other molecular function"	"Pf01442"	"11806"	"Apoa1"	"mmu:11806; O08855; O09042; Q00623; Q8BPD5"	"ENSMUSG00000032083"	"Statin pathway; PPAR signaling pathway"	"Scavenging of heme from plasma; Platelet degranulation ; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; HDL remodeling; Retinoid metabolism and transport; Heme signaling; Scavenging by Class B Receptors; Scavenging by Class A Receptors; Chylomicron assembly; Chylomicron remodeling; ABC transporters in lipid homeostasis; HDL assembly; HDL clearance"	"16"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9DCH4"	"Eukaryotic translation initiation factor 3 subunit F [OS=Mus musculus]"	"0.000"	"1.765"	"2"	"1"	"5"	"1"	"361"	"38.0"	"5.58"	"0.00"	"1"	"cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes"	"translational apparatus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01398, Pf13012"	"66085"	"Eif3f"	"mmu:66085; Q5XJV3; Q9DCH4"	"ENSMUSG00000031029"	"Translation factors"	"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition"	"7"	"0"	"3.414"	"3.840"	"1.017"	"0.905"	"1.77"	"1.94"	"0.03"	"-0.14"	"0.0447416663016377"	"0.0225292196513476"	"0.973638546592877"	"0.846295582010048"	"0.174836665240246"	"0.0494189334287624"	"0.999263176209485"	"0.999959087841829"	""	""	""	"37556.84375"	"251069.265625"	""	"73476.0234375"	"158410.625"	""	"331397.4375"	"311457.7421875"	"323765.609375"	"70463.3359375"	"346194.40625"	"382899.359375"	"195529.203125"	"122272.59936594"	"82247.0261781903"	"90923.952192413"	"118683.722291375"	"505464.988454612"	"343106.546401071"	"187402.848334486"	"366640.831431451"	"326739.708627471"	"421325.635088611"	"384732.414051329"	"413614.707675349"	"70463.3359375"	"461856.306969887"	"675466.512310974"	"281983.020543441"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P07091"	"Protein S100-A4 [OS=Mus musculus]"	"0.000"	"1.732"	"8"	"1"	"1"	"1"	"101"	"11.7"	"5.31"	"1.81"	"1"	"other biological processes"	"non-structural extracellular;nucleus;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf01023"	"20198"	"S100a4"	"mmu:20198; P07091; P20066"	"ENSMUSG00000001020"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9CQR6"	"Serine/threonine-protein phosphatase 6 catalytic subunit [OS=Mus musculus]"	"0.000"	"1.731"	"9"	"1"	"1"	"1"	"305"	"35.1"	"5.69"	"0.00"	"1"	"cell cycle OR cell proliferation;protein metabolism;other metabolic processes;stress response"	"cytosol;mitochondrion;other cell component"	"other molecular function"	"Pf00149"	"67857"	"Ppp6c"	"A2ASL7; mmu:67857; Q9CQR6"	"ENSMUSG00000026753"	""	"COPII-mediated vesicle transport; Telomere Extension By Telomerase"	"2"	"0"	"0.964"	"0.712"	"0.761"	"1.031"	"-0.05"	"-0.49"	"-0.39"	"0.04"	"0.975468843977994"	"0.329250774590693"	"0.58833850186337"	"0.999794680802809"	"0.999999980584355"	"0.450031209490796"	"0.71438993774857"	"0.999959087841829"	""	""	""	"15602.3369140625"	"14599.61328125"	""	""	"26825.59375"	""	"33099.69140625"	"16802.623046875"	"30597.732421875"	"52767.5859375"	"31927.90625"	""	"11701.3388671875"	"58692.9939551104"	"43296.3673334475"	"50341.7142030371"	"49305.0862775192"	"29392.6591941806"	"39944.3655503456"	"57763.1830395803"	"62087.7418805862"	"32191.6067222744"	"42081.6425382749"	"20755.6687524147"	"39088.99458356"	"52767.5859375"	"42594.8675186191"	"31391.2599822163"	"16875.1205724626"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"n/a"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"O35286"	"ATP-dependent RNA helicase DHX15 [OS=Mus musculus]"	"0.000"	"1.728"	"1"	"1"	"1"	"1"	"795"	"90.9"	"7.46"	"1.93"	"1"	"RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"nucleus"	"nucleic acid binding activity;other molecular function"	"Pf00270, Pf00271, Pf04408, Pf07717"	"13204"	"Dhx15"	"mmu:13204; O35286; Q99L91"	"ENSMUSG00000029169"	"mRNA processing"	"mRNA Splicing - Major Pathway"	"2"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q68FL6"	"Methionine--tRNA ligase, cytoplasmic [OS=Mus musculus]"	"0.000"	"1.721"	"1"	"1"	"2"	"1"	"902"	"101.4"	"7.14"	"1.90"	"1"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00043, Pf00458, Pf09334, Pf18485, Pf19303"	"216443"	"Mars1"	"mmu:216443; Q68FL6"	"ENSMUSG00000040354"	""	""	"0"	"0"	"0.010"	"1.492"	"100.000"	"0.312"	"-6.64"	"0.58"	"6.64"	"-1.68"	""	"0.998271374923072"	""	"0.694174041648083"	""	"0.999984921669348"	""	"0.999959087841829"	""	"137646.5"	""	""	""	""	""	""	"31102.97265625"	""	"389474.03125"	"290522.5"	"490996.53125"	"13452.0126953125"	"418844.1875"	"19751.650390625"	"250679.617382402"	"257686.514408026"	"310034.763432213"	"218392.61577126"	""	""	""	""	"51812.6882830362"	"387222.182619065"	"481103.096685613"	"371146.210193782"	"490996.53125"	"17946.2660072055"	"738876.197113901"	"28484.9012262678"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P62137"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit [OS=Mus musculus]"	"0.000"	"1.707"	"5"	"1"	"1"	"1"	"330"	"37.5"	"6.33"	"0.00"	"1"	"cell adhesion;cell cycle OR cell proliferation;protein metabolism;other metabolic processes;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;nucleus;other cell component"	"other molecular function"	"Pf00149, Pf16891"	"19045"	"Ppp1ca"	"mmu:19045; P08129; P20653; P22802; P62137; Q3U7G7; Q9Z1G2"	"ENSMUSG00000040385"	""	"DARPP-32 events"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9DBG3"	"AP-2 complex subunit beta [OS=Mus musculus]"	"0.000"	"1.693"	"2"	"1"	"1"	"1"	"937"	"104.5"	"5.38"	"0.00"	"1"	"cell organization and biogenesis;transport;developmental processes;other biological processes"	"plasma membrane;other membranes;other cell component"	"other molecular function"	"Pf01602, Pf02883, Pf09066"	"71770"	"Ap2b1"	"mmu:71770; Q80XJ4; Q9DBG3"	"ENSMUSG00000035152"	""	"MHC class II antigen presentation; Recycling pathway of L1; Cargo recognition for clathrin-mediated endocytosis; VLDLR internalisation and degradation; LDL clearance; Trafficking of GluR2-containing AMPA receptors; Retrograde neurotrophin signalling; WNT5A-dependent internalization of FZD4; WNT5A-dependent internalization of FZD2, FZD5 and ROR2"	"10"	"0"	"100.000"	""	"1.140"	"100.000"	"6.64"	""	"0.19"	"6.64"	""	""	"0.358229533119249"	""	""	""	"0.47189851958978"	""	""	""	""	""	"39587.84765625"	""	""	""	""	""	""	""	"112409.1171875"	""	""	""	""	""	""	""	"79700.2010927013"	"72580.9298114464"	"94233.4832072545"	"68427.8852691218"	""	""	""	""	"112409.1171875"	"97671.7008148693"	"77020.9442457155"	"72336.4851059892"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P06327"	"Ig heavy chain V region VH558 A1/A4 [OS=Mus musculus]"	"0.000"	"1.671"	"6"	"1"	"18"	"1"	"117"	"13.0"	"9.10"	"5.35"	"1"	"cell organization and biogenesis;stress response;transport;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes"	"signal transduction activity or receptor binding;other molecular function"	"Pf07686"	""	"Gm5629"	"P06327"	""	""	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Regulation of Complement cascade; Initial triggering of complement; Classical antibody-mediated complement activation; Cell surface interactions at the vascular wall; FCGR activation; Regulation of actin dynamics for phagocytic cup formation; Role of phospholipids in phagocytosis; Scavenging of heme from plasma; Role of LAT2/NTAL/LAB on calcium mobilization; FCERI mediated MAPK activation; FCERI mediated Ca+2 mobilization; FCERI mediated NF-kB activation; CD22 mediated BCR regulation; Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"16"	"0"	"0.809"	"0.656"	"0.775"	"0.957"	"-0.31"	"-0.61"	"-0.37"	"-0.06"	"0.87519133668135"	"0.880390041631982"	"0.664407108647842"	"0.657147480551522"	"0.999999980584355"	"0.997139238643712"	"0.788084622378825"	"0.999959087841829"	"8797346"	"11092334.1396484"	"14441299.078125"	"6635545.5625"	"8522065"	"6199376"	"6516189.49536133"	"7438562.5"	"21351502.75"	"11544529"	"10330292.8105469"	"9430842.12988281"	"10039194"	"10003769.4057617"	"9405051"	"8903639"	"13044181.1201514"	"20765838.0060165"	"27132844.293859"	"20969047.6663528"	"17157040.2140274"	"16168755.1405577"	"16619740.89761"	"17216526.6039119"	"35568264.4416896"	"14677258.9716355"	"12760634.7588116"	"12048021.4628535"	"10039194"	"13345981.0733827"	"16591297.0119522"	"12840409.406483"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P20918"	"Plasminogen [OS=Mus musculus]"	"0.000"	"1.648"	"1"	"1"	"2"	"1"	"812"	"90.7"	"6.60"	"1.82"	"1"	"cell-cell signaling;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;other cell component"	"signal transduction activity or receptor binding;other molecular function"	"Pf00024, Pf00051, Pf00089"	"18815"	"Plg"	"mmu:18815; P20918; Q8CIS2; Q91WJ5"	"ENSMUSG00000059481"	"BDNF pathway; Blood clotting cascade; Fibrin complement receptor 3 signaling pathway"	"Platelet degranulation ; Signaling by PDGF; LDL remodeling; Dissolution of Fibrin Clot; Activation of Matrix Metalloproteinases"	"8"	"0"	"0.670"	"0.653"	"1.439"	"1.477"	"-0.58"	"-0.61"	"0.53"	"0.56"	"0.244062652931343"	"0.464707223287604"	"0.589241335515244"	"0.854500362287328"	"0.614487369600297"	"0.587908673182458"	"0.71438993774857"	"0.999959087841829"	"581620.359375"	"276243.71875"	"863422.5625"	"143024.375"	"229803.390625"	"188149.703125"	"169784.796875"	"184162.34375"	"567294.5625"	"339791.03125"	"356395.75"	"301691.6875"	"520806.625"	"513978.3125"	"413369.21875"	"419644.03125"	"862392.056747004"	"517152.859039631"	"1622230.0931087"	"451972.623588675"	"462651.483445969"	"490718.175441649"	"433041.324906924"	"426243.093421699"	"945024.022505048"	"431996.919224278"	"440242.699674451"	"385414.990104352"	"520806.625"	"685696.016423906"	"729217.89407414"	"605190.885011956"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P09041"	"Phosphoglycerate kinase 2 [OS=Mus musculus]"	"0.000"	"1.614"	"2"	"1"	"2"	"1"	"417"	"44.8"	"6.80"	"1.65"	"1"	"other metabolic processes;other biological processes"	"cytosol;cytoskeleton;other cell component"	"kinase activity;other molecular function"	"Pf00162"	"18663"	"Pgk2"	"mmu:18663; P09041; Q5RKV3; Q6P8V2"	"ENSMUSG00000031233"	"Glycolysis and gluconeogenesis"	"Gluconeogenesis; Glycolysis"	"3"	"0"	""	"100.000"	"100.000"	"0.814"	""	"6.64"	"6.64"	"-0.30"	""	""	""	"0.657892013812999"	""	""	""	"0.999959087841829"	""	""	""	""	""	""	""	""	""	"326443.125"	"343040.59375"	"139904.234375"	"350903.15625"	"293738.4375"	"123745.5"	""	""	""	""	""	""	""	""	""	"524945.958032163"	"415026.917523874"	"423745.561192653"	"178729.449107535"	"350903.15625"	"391875.049133192"	"218297.417461376"	"332320.96744004"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1 [OS=Mus musculus]"	"0.000"	"1.583"	"2"	"1"	"1"	"1"	"1657"	"188.6"	"6.48"	"0.00"	"1"	"cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytoskeleton;nucleus;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf00307, Pf00612, Pf00616, Pf03836"	"29875"	"Iqgap1"	"G3UW45; mmu:29875; Q9JKF1"	"ENSMUSG00000030536"	"G13 signaling pathway; Regulation of actin cytoskeleton"	"RHO GTPases activate IQGAPs; Neutrophil degranulation; MAP2K and MAPK activation; RHOU GTPase cycle; RHOV GTPase cycle; RAC1 GTPase cycle; RAC2 GTPase cycle; RHOA GTPase cycle; RHOQ GTPase cycle; RHOC GTPase cycle; Nephrin family interactions"	"13"	"0"	"1.942"	"0.655"	"0.397"	"1.178"	"0.96"	"-0.61"	"-1.33"	"0.24"	"0.343519618969403"	"0.709361632075409"	"0.0468371709282106"	"0.997702311840548"	"0.765385817703758"	"0.853744973117306"	"0.079287413094807"	"0.999959087841829"	"57018.4453125"	"31503.57421875"	""	""	"86207.3125"	"26774.9765625"	""	""	"53351.03515625"	"39702.203125"	""	""	"24113.40625"	""	"49418.6171875"	""	"84543.557550845"	"58977.4983877123"	"60155.7334748034"	"95870.0878595209"	"173556.799590912"	"69832.5186169113"	"121156.503189098"	"158374.80010008"	"88874.4810561578"	"50475.815601494"	"40884.3034961327"	"43211.5973331472"	"24113.40625"	"77157.5581982314"	"87178.5762435289"	"39254.2264940407"	"High"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9EPU0"	"Regulator of nonsense transcripts 1 [OS=Mus musculus]"	"0.000"	"1.549"	"1"	"1"	"1"	"1"	"1124"	"123.9"	"6.61"	"0.00"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf09416, Pf13086, Pf13087, Pf18141"	"19704"	"Upf1"	"mmu:19704; Q3UG00; Q6GYP5; Q6PHQ5; Q8K0N4; Q99PR4; Q9EPU0"	"ENSMUSG00000058301"	""	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"2"	"0"	"100.000"	"100.000"	"4.211"	"1.179"	"6.64"	"6.64"	"2.07"	"0.24"	""	""	"5.92649443087456E-05"	"0.247452608435105"	""	""	"0.00031228066808839"	"0.798343243100006"	""	""	""	""	""	""	"23506.375"	"21507.13671875"	""	"154557"	"162520.453125"	"124660.3984375"	"257075.28125"	"143070.21875"	"274801.6875"	""	""	""	""	""	"66553.1802874179"	"39454.3858863691"	"59953.7294334617"	"49778.1918875226"	"193748.158060221"	"196497.675641775"	"200755.601143013"	"159255.253694034"	"257075.28125"	"190869.296777521"	"484773.173127734"	"205827.629280074"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"n/a"	"1"	""
