"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q9CQN3"	"Mitochondrial import receptor subunit TOM6 homolog [OS=Mus musculus]"	"0.000"	"5.810"	"39"	"1"	"3"	"1"	"74"	"7.9"	"4.89"	"9.97"	"1"	"transport"	"other membranes;mitochondrion"	""	"Pf15184"	"66119"	"Tomm6"	"mmu:66119; Q9CQN3"	"ENSMUSG00000033475"	""	"PINK1-PRKN Mediated Mitophagy"	"1"	"0"	"0.806"	"0.498"	"0.363"	"0.936"	"-0.31"	"-1.01"	"-1.46"	"-0.10"	"0.51498542668361"	"0.0351772640367449"	"0.017153994982098"	"0.984225073286552"	"0.883552587998051"	"0.209038162966502"	"0.121631653884155"	"0.993848360004216"	"80.35"	"93.51"	"58.45"	"89.78"	"20.454296029991"	"19.9642580708921"	"19.6242836849162"	"18.5893359125738"	""	"1077783.75"	"151364.4375"	"824261.875"	"854563.9375"	"299948.5625"	"612406.875"	""	"596277.0625"	"92031.1796875"	"100388.0390625"	"393114.3125"	"232263.671875"	"292035.90625"	"140876.5"	"164983.96875"	""	"1270717.75365203"	"197722.056105976"	"825159.458121633"	"1024655.18138254"	"319130.791866452"	"664521.98580723"	""	"614066.421937626"	"125403.00852464"	"125445.486900519"	"423744.785934545"	"270687.143111634"	"330750.552188459"	"140876.5"	"198099.743103292"	"n/a"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q6Y5D8"	"Rho GTPase-activating protein 10 [OS=Mus musculus]"	"0.000"	"5.807"	"4"	"2"	"2"	"2"	"786"	"89.3"	"7.18"	"1.80"	"2"	"cell organization and biogenesis;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;other cell component"	"enzyme regulator activity"	"Pf00169, Pf00620, Pf14604, Pf16746"	"78514"	"Arhgap10"	"mmu:78514; Q6Y5D6; Q6Y5D7; Q6Y5D8; Q99MT3; Q99MT4"	"ENSMUSG00000037148"	""	"RAC1 GTPase cycle; RHOA GTPase cycle; CDC42 GTPase cycle"	"3"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"High"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P82343"	"N-acylglucosamine 2-epimerase [OS=Mus musculus]"	"0.000"	"5.801"	"3"	"1"	"16"	"1"	"419"	"48.5"	"6.25"	"36.68"	"1"	"other metabolic processes;other biological processes"	""	"enzyme regulator activity;other molecular function"	"Pf07221"	"19703"	"Renbp"	"mmu:19703; P82343; Q3TIZ6; Q3UJ23; Q80Z67; Q91WI9; Q9CXI1"	"ENSMUSG00000031387"	""	"Synthesis of UDP-N-acetyl-glucosamine"	"1"	"0"	"0.516"	"1.179"	"0.895"	"0.392"	"-0.96"	"0.24"	"-0.16"	"-1.35"	"0.108227017251817"	"0.593997205799526"	"0.869415956010821"	"0.00863068572006376"	"0.470156605213893"	"0.912877139911869"	"0.977995411458305"	"0.0717126013128103"	"45.84"	"40.62"	"28.54"	"11.54"	"20.2733952761724"	"20.7439720864235"	"19.6609234252446"	"20.3296159253854"	"1179667.25"	"402245.5"	"746839.4375"	"896612.875"	"535672"	"497832.21875"	"405054.375"	"273072.25"	"1287042.375"	"778368.9375"	"825687"	"1065199.5"	"389328.1875"	"370690.75"	"445686.40625"	"342027.875"	"1595958.92458948"	"474251.442533475"	"975570.164316373"	"897589.24501983"	"642291.42634696"	"529669.450195549"	"439524.029894188"	"352965.521775327"	"1325440.06100915"	"1060616.70442637"	"1031783.35496664"	"1148197.15220896"	"453734.903768861"	"419832.519322798"	"445686.40625"	"410680.108406987"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8BGS0"	"Protein MAK16 homolog [OS=Mus musculus]"	"0.000"	"5.784"	"5"	"1"	"10"	"1"	"296"	"35.2"	"5.31"	"18.42"	"1"	"RNA metabolism OR transcription;other metabolic processes"	"nucleus;other cell component"	""	"Pf01778, Pf04874"	"67920"	"Mak16"	"mmu:67920; Q8BGS0; Q921E0; Q9D5G6"	"ENSMUSG00000031578"	"mRNA processing"	""	"1"	"0"	"1.335"	"1.197"	"1.169"	"1.336"	"0.42"	"0.26"	"0.22"	"0.42"	"0.676072386061956"	"0.699758107518649"	"0.639675516609856"	"0.369261811193634"	"0.935144128732979"	"0.943807359585583"	"0.912018362251897"	"0.823271824004562"	"8.67"	"17.93"	"13.53"	"20.15"	"19.1450032496938"	"18.9804296115471"	"19.4733091739728"	"19.3437869844368"	""	"235160.875"	"214776.09375"	"266190.875"	"274990.8125"	"346902.46875"	"342236.8125"	"373960.875"	"260460.640625"	"415422"	"276411.375"	"287830.375"	"348286.15625"	"416838.3125"	"442256"	"352464.09375"	""	"277257.008956432"	"280554.478714063"	"266480.744571528"	"329724.60982268"	"369087.48163317"	"371360.766090088"	"483371.32523694"	"268231.236287369"	"566059.98949722"	"345405.287776655"	"310257.390183001"	"405903.273032653"	"472097.776616057"	"442256"	"423211.097138853"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q91YR5"	"eEF1A lysine and N-terminal methyltransferase [OS=Mus musculus]"	"0.000"	"5.777"	"3"	"2"	"2"	"2"	"698"	"78.7"	"6.83"	"3.43"	"2"	"other metabolic processes;other biological processes"	"mitochondrion;nucleus;other cell component"	"other molecular function"	"Pf01564, Pf08241"	"71449"	"Mettl13"	"mmu:71449; Q3TF24; Q3TFY3; Q69ZX4; Q8BWN2; Q8BX81; Q91YR5"	"ENSMUSG00000026694"	""	""	"0"	"0"	"0.621"	"0.945"	"1.033"	"0.743"	"-0.69"	"-0.08"	"0.05"	"-0.43"	"0.144701794409186"	"0.850777102139401"	"0.783613394706739"	"0.174025255305297"	"0.551755088529974"	"0.969987182516644"	"0.968150290909544"	"0.617931390785052"	"29.65"	"14.46"	"37.67"	"27.52"	"22.4597326857601"	"22.6485376938304"	"22.1784420391797"	"22.4048515607133"	"3365070.75"	"3471165.75"	"3150140"	"4010395.25"	"2656704"	"2079880.25"	"1974411"	"3235981"	"2359635.25"	"2883003.75"	"3457461.75"	"3569703"	"2961240.25"	"2551278.75"	"2249920"	"2071232.75"	"4552567.42554946"	"4092538.92016267"	"4114917.40139872"	"4014762.38524749"	"3185490.75094773"	"2212892.18937295"	"2142431.07332791"	"4182738.1658885"	"2430032.72500591"	"3928422.3571343"	"4320464.63621668"	"3847845.23352836"	"3451119.39748834"	"2889496.93270528"	"2249920"	"2486972.99980624"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q3TDN2"	"FAS-associated factor 2 [OS=Mus musculus]"	"0.000"	"5.773"	"4"	"1"	"46"	"1"	"445"	"52.4"	"5.47"	"80.38"	"1"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport"	"other membranes;ER/Golgi;other cell component"	"enzyme regulator activity;other molecular function"	"Pf00789, Pf14555"	"76577"	"Faf2"	"mmu:76577; Q3TDN2; Q3U9W2; Q80TP7; Q80W42"	"ENSMUSG00000025873"	""	"Neutrophil degranulation; RHOA GTPase cycle"	"2"	"0"	"1.776"	"0.988"	"0.784"	"1.403"	"0.83"	"-0.02"	"-0.35"	"0.49"	"0.275099698689336"	"0.950330959808356"	"0.460728971991285"	"0.304868727309572"	"0.731563392663264"	"0.990723998644816"	"0.828189473551345"	"0.761382002918206"	"44.55"	"47.08"	"39.79"	"42.36"	"20.3415326045115"	"19.9930959540105"	"20.6673217582182"	"20.3964291242807"	"571585.375"	"451805.0625"	"299026.21875"	"919655.5625"	"947133.0625"	"1617139.8125"	"710753.625"	"695255.587890625"	"657397.75"	"335217.375"	"436028.71875"	"814538.5625"	"1064867.34375"	"670199.8125"	"1185958.25"	"467986.15625"	"773291.604387655"	"532682.659307692"	"390607.462210833"	"920657.024942523"	"1135649.13912523"	"1720558.7005335"	"771237.929529591"	"898667.848333276"	"677010.587058002"	"456772.014413742"	"544864.063856742"	"878005.348131389"	"1241028.77021461"	"759046.929904622"	"1185958.25"	"561920.882564672"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"O35075"	"Vacuolar protein sorting-associated protein 26C [OS=Mus musculus]"	"0.000"	"5.772"	"6"	"1"	"6"	"1"	"297"	"32.9"	"7.68"	"10.00"	"1"	"transport"	"other cytoplasmic organelle"	""	"Pf03643"	"13185"	"Vps26c"	"mmu:13185; O35075; Q542V5"	"ENSMUSG00000022898"	""	""	"0"	"0"	"1.251"	"1.379"	"0.545"	"0.468"	"0.32"	"0.46"	"-0.87"	"-1.10"	"0.7411730200288"	"0.303297100200913"	"0.0983643822071847"	"0.0375323181783846"	"0.948857547671915"	"0.749155940706255"	"0.417395763436682"	"0.212425450681542"	"61.25"	"53.84"	"32.06"	"39.35"	"20.3011158000389"	"20.3823875078292"	"19.9836642506438"	"20.0842562152044"	"801024.6875"	"298327.09375"	"662624.640625"	"550615.328125"	"510696.25"	"692215.1875"	"683647.6875"	"981722.0625"	"741252.1875"	"962337.9375"	"784946.8125"	"702088.5625"	"284461.09375"	"411206.53125"	"697433.125"	"295952.375"	"1083697.54168569"	"351730.608689859"	"865563.328710274"	"551214.922792699"	"612344.537034872"	"736483.54600419"	"741825.308362223"	"1268946.36869423"	"763366.742002696"	"1311295.5086491"	"980874.175894283"	"756793.528405697"	"331519.605162524"	"465719.400812339"	"697433.125"	"355356.280385934"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P62897"	"Cytochrome c, somatic [OS=Mus musculus]"	"0.000"	"5.766"	"13"	"1"	"11"	"1"	"105"	"11.6"	"9.58"	"11.72"	"1"	"protein metabolism;other metabolic processes;signal transduction;other biological processes"	"other membranes;cytosol;mitochondrion;nucleus"	"other molecular function"	"Pf00034"	"13063"	"Cycs"	"mmu:13063; P00009; P62897; Q8C2S2"	"ENSMUSG00000058927; ENSMUSG00000063694"	"Oxidative damage response; Parkinson's disease"	"Cytoprotection by HMOX1; TP53 Regulates Metabolic Genes; Respiratory electron transport; Detoxification of Reactive Oxygen Species; Release of apoptotic factors from the mitochondria; Pyroptosis; Activation of caspases through apoptosome-mediated cleavage; Regulation of the apoptosome activity; Transcriptional activation of mitochondrial biogenesis"	"12"	"0"	"0.312"	"0.868"	"1.494"	"0.607"	"-1.68"	"-0.20"	"0.58"	"-0.72"	"0.0201048986321575"	"0.651096342543215"	"0.286717150364274"	"0.257301119871035"	"0.152458869275167"	"0.92894944338833"	"0.709578702449905"	"0.716873640334328"	"70.90"	"66.44"	"44.38"	"67.64"	"19.3132525736282"	"19.7671569890108"	"18.5626703484611"	"19.2605160568554"	"823037.5"	"246312.96875"	"591249.25"	"409029.71875"	"175905.28125"	"102288.734375"	"144915.15625"	"213079.953125"	"284887.96875"	"697179.4375"	"545357.4375"	"294151.1875"	"191657.296875"	"251581.75"	"356664.25"	"205771.765625"	"1113478.43503904"	"290405.438331542"	"772328.159189414"	"409475.133226796"	"210917.229192539"	"108830.275858084"	"157247.267031114"	"275421.163573479"	"293387.330530412"	"949986.724508879"	"681481.876933707"	"317070.704413947"	"223363.239411424"	"284933.465208232"	"356664.25"	"247074.514069861"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"E9Q3L2"	"Phosphatidylinositol 4-kinase alpha [OS=Mus musculus]"	"0.000"	"5.762"	"1"	"2"	"3"	"2"	"2105"	"236.9"	"7.06"	"1.67"	"2"	"other metabolic processes;signal transduction;other biological processes"	"plasma membrane;other membranes;ER/Golgi;other cell component"	"kinase activity;other molecular function"	"Pf00454, Pf00613, Pf19274"	"224020"	"Pi4ka"	"E9Q3L2; mmu:224020; Q3UVT5; Q6DIC7; Q7TNG2; Q80Y45"	""	""	"Synthesis of PIPs at the ER membrane; Synthesis of PIPs at the Golgi membrane"	"2"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"High"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q99J47"	"Dehydrogenase/reductase SDR family member 7B [OS=Mus musculus]"	"0.000"	"5.758"	"5"	"1"	"6"	"1"	"323"	"35.0"	"9.63"	"17.97"	"1"	"RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"other membranes;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00106"	"216820"	"Dhrs7b"	"mmu:216820; Q3UNS3; Q5NCT5; Q99J47"	"ENSMUSG00000042569"	""	"Plasmalogen biosynthesis"	"1"	"0"	"1.284"	"1.103"	"0.905"	"1.031"	"0.36"	"0.14"	"-0.14"	"0.04"	"0.636868181049139"	"0.697206327744267"	"0.69237064090274"	"0.880654026564512"	"0.932190897056595"	"0.943807359585583"	"0.943073400412228"	"0.975457715357312"	"22.25"	"23.94"	"26.75"	"23.37"	"21.8512945608954"	"21.8166198907296"	"22.0034966105016"	"21.9723314961727"	"1682100.75"	""	"1258503.625"	"1879442.125"	"2635836.25"	"2323825"	"1900284.625"	"1724047"	"2075025.125"	"1215617.625"	"1950035.75"	"2094917.5"	"2385012.5"	"2003769.125"	"2207293.5"	"1419694.875"	"2275695.71336422"	""	"1643939.14754134"	"1881488.750691"	"3160469.51236862"	"2472437.62806517"	"2061996.63026962"	"2228454.73650357"	"2136931.52742971"	"1656418.05210156"	"2436776.19780849"	"2258148.17563538"	"2779566.06256523"	"2269404.99564661"	"2207293.5"	"1704657.68373365"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9D1C8"	"Vacuolar protein sorting-associated protein 28 homolog [OS=Mus musculus]"	"0.000"	"5.756"	"6"	"1"	"5"	"1"	"221"	"25.4"	"5.54"	"7.42"	"1"	"protein metabolism;other metabolic processes;transport;other biological processes"	"plasma membrane;other membranes;cytosol;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf03997"	"66914"	"Vps28"	"mmu:66914; Q9D1C8"	"ENSMUSG00000115987"	""	"Endosomal Sorting Complex Required For Transport (ESCRT)"	"1"	"0"	"0.582"	"0.369"	"0.409"	"0.581"	"-0.78"	"-1.44"	"-1.29"	"-0.78"	"0.23022951365136"	"0.00287760792467084"	"0.0502982009419954"	"0.251492901493109"	"0.692654786800481"	"0.0306022535065957"	"0.274772832771401"	"0.711486887863116"	"8.55"	"90.92"	"16.57"	"81.03"	"19.9333165865919"	"19.7445377192559"	"18.9577383076374"	"18.5595556567391"	""	"623495.125"	""	"687566.5"	"345481.40625"	"423139.53125"	"346464.8125"	""	"451154.5625"	"108709.0078125"	"110883.6015625"	"483307.84375"	""	"162687.6875"	"173227.28125"	"104919.6875"	""	"735106.949472001"	""	"688315.228170159"	"414245.555482956"	"450200.036140569"	"375948.563958936"	""	"464614.330079501"	"148128.456895872"	"138560.80382874"	"520965.96912973"	""	"184254.885523648"	"173227.28125"	"125979.289367942"	"n/a"	"High"	"n/a"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"O55003"	"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [OS=Mus musculus]"	"0.000"	"5.754"	"11"	"2"	"8"	"2"	"187"	"21.0"	"7.14"	"2.11"	"2"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"other membranes;mitochondrion;ER/Golgi;nucleus;other cell component"	"other molecular function"	"Pf06553"	"12176"	"Bnip3"	"mmu:12176; O55003; Q544Y4"	"ENSMUSG00000078566"	""	""	"0"	"0"	"0.850"	"0.740"	"0.973"	"1.106"	"-0.23"	"-0.43"	"-0.04"	"0.15"	"0.616663218018672"	"0.173787930901399"	"0.873402363355243"	"0.670584398031635"	"0.924938920288717"	"0.584477046498101"	"0.979989916562925"	"0.941726181956721"	"18.51"	"17.43"	"9.11"	"10.83"	"23.2968279074254"	"23.1764819604671"	"23.2038655417198"	"23.0751417633223"	"5656376"	"5300642.8046875"	"4809165.6875"	"6982539.5"	"4816379.5"	"5825814.625"	"4842223"	"4028799.5"	"5210828.5"	"3712849.5"	"3714884"	"4316806.25"	"4827549"	"4837555"	"5212262"	"4255789.5"	"7652449.24620373"	"6249510.55133677"	"6282044.472215"	"6990143.16309716"	"5775025.12523197"	"6198385.54666654"	"5254290.52977474"	"5207513.09459558"	"5366288.61574833"	"5059182.10632744"	"4642141.00116861"	"4653160.88008664"	"5626172.34323539"	"5478860.48684139"	"5212262"	"5110016.52487335"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q922H2"	"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial [OS=Mus musculus]"	"0.000"	"5.751"	"4"	"1"	"9"	"1"	"415"	"47.9"	"8.82"	"20.47"	"1"	"protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes"	"mitochondrion;nucleus"	"kinase activity;other molecular function"	"Pf02518, Pf10436"	"236900"	"Pdk3"	"mmu:236900; Q8BTX1; Q922H2"	"ENSMUSG00000035232"	"TCA cycle"	"Regulation of pyruvate dehydrogenase (PDH) complex; Signaling by Retinoic Acid"	"3"	"0"	"1.596"	"1.477"	"0.951"	"1.017"	"0.67"	"0.56"	"-0.07"	"0.02"	"0.392603980931067"	"0.244764374497294"	"0.976354279980476"	"0.910649324798785"	"0.836032547083574"	"0.685428059265263"	"0.998420438670072"	"0.982452119561001"	"61.85"	"58.15"	"58.33"	"67.37"	"20.340004923701"	"20.1721099523316"	"20.5234754642686"	"20.3766882404364"	"574007.3125"	""	"529802.125"	"426580.5"	"988354.71875"	"1761036.25"	"643410.25"	"514855.34375"	"379225.4375"	"800056.0625"	"530746.0625"	"1330845.4375"	"593788.6875"	"589070.375"	"1120662.8125"	"848460.84375"	"776568.217151062"	""	"692061.934853853"	"427045.026467171"	"1185075.49777231"	"1873657.5640966"	"698163.711860234"	"665487.558862295"	"390539.26799902"	"1090167.89273543"	"663223.416381251"	"1434541.54960436"	"692019.385269532"	"667162.316822514"	"1120662.8125"	"1018764.89245309"	"Peak Found"	"n/a"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q91WE2"	"PSME3-interacting protein [OS=Mus musculus]"	"0.000"	"5.748"	"5"	"1"	"5"	"1"	"254"	"28.7"	"5.14"	"12.09"	"1"	"other biological processes"	"nucleus"	""	"Pf10187"	"102122"	"Psme3ip1"	"mmu:102122; Q3U9X3; Q8R0C9; Q91WE2"	"ENSMUSG00000031774"	""	""	"0"	"0"	"1.050"	"0.714"	"1.039"	"1.233"	"0.07"	"-0.49"	"0.06"	"0.30"	"0.908811659954193"	"0.198599275390526"	"0.739541564121878"	"0.457792191419939"	"0.973974810046402"	"0.625531159509133"	"0.9567896930764"	"0.864046348563526"	"38.09"	"43.87"	"26.68"	"31.32"	"21.265523500896"	"21.1295283551682"	"21.2808874512163"	"21.1464021913573"	"1293170.25"	"765272.125"	"1190503.515625"	"1623972"	"1476602.66796875"	"1196441.3359375"	"1113928.125"	"1369720.828125"	"1075374.875"	"642794.4375"	"1510101.9375"	"1031824.5"	"1128299.875"	"1633254"	"1424470"	"1053732.6875"	"1749515.89230023"	"902263.441634296"	"1555112.98954067"	"1625740.43052119"	"1770503.65476892"	"1272955.82874977"	"1208722.10925379"	"1770462.67713279"	"1107457.66232266"	"875880.941645174"	"1887032.30572284"	"1112221.65658117"	"1314954.97023457"	"1849771.3835968"	"1424470"	"1265239.13974698"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q99P72"	"Reticulon-4 [OS=Mus musculus]"	"0.000"	"5.748"	"2"	"1"	"1"	"1"	"1162"	"126.5"	"4.54"	"2.02"	"1"	"cell adhesion;cell organization and biogenesis;stress response;developmental processes;other biological processes"	"plasma membrane;other membranes;ER/Golgi;nucleus;other cell component"	"other molecular function"	"Pf02453"	"68585"	"Rtn4"	"mmu:68585; Q5DTK9; Q78NS1; Q7TNB7; Q80W95; Q8BGK7; Q8BGM9; Q8BH78; Q8BHF5; Q8K290; Q8K3G8; Q99P72; Q9CTE3"	"ENSMUSG00000020458"	"Spinal cord injury"	"Axonal growth inhibition (RHOA activation)"	"2"	"0"	"0.304"	"1.128"	"1.820"	"0.487"	"-1.72"	"0.17"	"0.86"	"-1.04"	"0.011418549264347"	"0.707928284175712"	"0.133009887279085"	"0.0472410033956081"	"0.0923734413347491"	"0.946226039395987"	"0.473307910577522"	"0.25195201810991"	"5.23"	"15.89"	"20.06"	"27.95"	"19.9310627391287"	"20.6108216470264"	"19.4753391908679"	"20.3435911257801"	"656462"	"729590.4375"	"752936.0625"	"923162.0625"	""	"258478.109375"	""	""	"809002.1875"	"785338.75"	"928126.4375"	"914508.5"	"313954.375"	"442661.3125"	"499899.59375"	"580811.5"	"888120.262348436"	"860194.377421263"	"983533.971735187"	"924167.343359111"	""	"275008.231536322"	""	""	"833137.998860785"	"1070113.87114009"	"1159792.28147832"	"985764.690436758"	"365891.971611837"	"501344.082725591"	"499899.59375"	"697392.660712303"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
