"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"Reactome Pathways"	"WikiPathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1 [OS=Mus musculus]"	"0.000"	"409.287"	"50"	"55"	"399"	"55"	"1657"	"188.6"	"6.48"	"1179.68"	"55"	"cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytoskeleton;nucleus;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf00307, Pf00612, Pf00616, Pf03836"	"29875"	"Iqgap1"	"G3UW45; mmu:29875; Q9JKF1"	"ENSMUSG00000030536"	"Neutrophil degranulation; RAC1 GTPase cycle; RAC2 GTPase cycle; MAP2K and MAPK activation; RHOA GTPase cycle; RHOQ GTPase cycle; RHOC GTPase cycle; RHO GTPases activate IQGAPs; RHOU GTPase cycle; RHOV GTPase cycle; Nephrin family interactions"	"G13 signaling pathway; Regulation of actin cytoskeleton"	"13"	"0"	"0.946"	"1.578"	"1.471"	"0.939"	"-0.08"	"0.66"	"0.56"	"-0.09"	"0.933602432232702"	"0.906824945866373"	"0.984803374788882"	"0.793664573601618"	"0.978683738440307"	"0.983729837811561"	"0.998659693545874"	"0.947221255223063"	"47.05"	"95.00"	"80.99"	"34.96"	"28.0444881509314"	"27.4053702568682"	"27.208892664931"	"25.7401765194946"	"146913121.546875"	"155247190.265625"	"167546843.78125"	"127952875.734375"	"105523860.703125"	"125819429.140625"	"146484691.890625"	""	"26700644"	"26299616.875"	"26777696.3085938"	"31874340.2675781"	"28605099.1796875"	"30031280.6542969"	"22130795.2109375"	"36520462.9296875"	"156436293.734699"	"160735157.742398"	"167546843.78125"	"148621861.849011"	"127085684.754572"	"143994636.259516"	"173241197.750339"	""	"273268749.577504"	"299240072.775882"	"274071670.029951"	"247239442.436686"	"292321686.605806"	"234660080.913662"	"272017704.605508"	"296426451.671129"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P11276"	"Fibronectin [OS=Mus musculus]"	"0.000"	"396.601"	"16"	"25"	"596"	"25"	"2477"	"272.4"	"5.59"	"1787.64"	"25"	"cell adhesion;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;extracellular matrix;plasma membrane;other membranes;ER/Golgi"	"signal transduction activity or receptor binding;enzyme regulator activity;other molecular function"	"Pf00039, Pf00040, Pf00041"	"14268"	"Fn1"	"G5E8B8; mmu:14268; P11276; Q61567; Q61568; Q61569; Q64233; Q80UI4"	"ENSMUSG00000026193"	"Platelet degranulation ; Cell surface interactions at the vascular wall; ECM proteoglycans; Syndecan interactions; MAP2K and MAPK activation; Integrin cell surface interactions; Molecules associated with elastic fibres; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; GRB2:SOS provides linkage to MAPK signaling for Integrins ; p130Cas linkage to MAPK signaling for integrins; Degradation of the extracellular matrix; MET activates PTK2 signaling; GPER1 signaling; Fibronectin matrix formation"	"Focal adhesion: PI3K-Akt-mTOR signaling pathway; Inflammatory response pathway; Regulation of actin cytoskeleton; Comprehensive IL-17A signaling; Focal adhesion"	"22"	"0"	"1.144"	"0.626"	"0.530"	"0.927"	"0.19"	"-0.68"	"-0.92"	"-0.11"	"0.238404505672059"	"0.307079203829213"	"0.142334224752276"	"0.683029738344079"	"0.630030171952986"	"0.758761842265833"	"0.474789236745705"	"0.913169085768584"	"51.93"	"96.04"	"77.49"	"46.84"	"30.8199880542231"	"29.8523029956862"	"29.8944337331449"	"26.0946733678538"	"923695308.191406"	"1026335013.45313"	"945563036.019531"	"802855500.839844"	"867721104.351563"	"961009340.40625"	"980077446.431641"	""	"35338330.0839844"	"33192958.328125"	"34055734.4765625"	"41503802.8652344"	"33372704.5957031"	"51037647.1835938"	"28735446.1054688"	"40953557.6357422"	"983570895.724856"	"1062615819.33739"	"945563036.019531"	"932545506.661725"	"1045023656.14497"	"1099831650.4769"	"1159095797.08634"	""	"361671474.07409"	"377673306.53386"	"348562920.220012"	"321932218.620391"	"341042876.052697"	"398800788.937765"	"353197886.290222"	"332408649.820365"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P58252"	"Elongation factor 2 [OS=Mus musculus]"	"0.000"	"392.368"	"56"	"35"	"455"	"35"	"858"	"95.3"	"6.83"	"1265.54"	"35"	"protein metabolism;other metabolic processes;other biological processes"	"plasma membrane;other membranes;cytosol;translational apparatus;other cell component"	"cytoskeletal activity;translation activity;nucleic acid binding activity;other molecular function"	"Pf00009, Pf00679, Pf03144, Pf03764, Pf14492"	"13629"	"Eef2"	"mmu:13629; P58252; Q544E4"	"ENSMUSG00000034994"	"Neutrophil degranulation; Protein methylation; Peptide chain elongation; Synthesis of diphthamide-EEF2"	"Translation factors"	"5"	"0"	"0.952"	"1.818"	"1.999"	"0.891"	"-0.07"	"0.86"	"1.00"	"-0.17"	"0.904956636024425"	"0.770633797199897"	"0.641454245132791"	"0.409443474766487"	"0.963206718343239"	"0.953528517378479"	"0.88670155511203"	"0.764540216776884"	"50.37"	"93.70"	"95.98"	"47.39"	"29.3481518755241"	"28.6548345616318"	"28.4098441571587"	"26.5144801410321"	"370499264.75"	"346178122.46875"	"409151116.117188"	"383185786.703125"	"306609381.71875"	"303289523.603516"	"323921575.349609"	""	"45719771.5449219"	"43565186.578125"	"45970869.9785156"	"60267366.9179688"	"44990792.1210938"	"55607997.0107422"	"40091815.9726563"	"61609376.2070313"	"394515691.986221"	"358415472.942072"	"409151116.117188"	"445084057.134611"	"369259264.855057"	"347101118.888395"	"383088232.404812"	""	"467920728.842719"	"495689715.332898"	"470515199.012771"	"467475407.140653"	"459770621.73266"	"434512841.067281"	"492783185.168086"	"500066190.669129"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q80X90"	"Filamin-B [OS=Mus musculus]"	"0.000"	"373.147"	"39"	"61"	"308"	"56"	"2602"	"277.7"	"5.71"	"726.67"	"61"	"cell organization and biogenesis;stress response;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00307, Pf00630"	"286940"	"Flnb"	"E9QNV9; mmu:286940; Q80X90; Q8VHX4; Q8VHX7; Q99KY3"	"ENSMUSG00000025278"	"ISG15 antiviral mechanism"	""	"1"	"1"	"0.924"	"1.965"	"2.206"	"0.990"	"-0.11"	"0.97"	"1.14"	"-0.01"	"0.95458886647832"	"0.698544576124334"	"0.542615740726202"	"0.763090314272058"	"0.983043684751927"	"0.937647340629836"	"0.873373821271013"	"0.929316533972404"	"39.04"	"77.38"	"67.61"	"35.21"	"26.9564750369028"	"26.3736053841047"	"26.0216993281119"	"24.5662924819406"	"85620522.0234375"	"76266858.421875"	"73977368.921875"	"72801889.25"	"59761385.28125"	"55115566.25"	"43530170.8984375"	""	"11196947.4726563"	"9754909.11523438"	"12502964.3603516"	"14474277.3115234"	"11605896.8398438"	"15498946.2734375"	"9560240.00390625"	"14584646.2089844"	"91170597.9149259"	"78962881.6984238"	"73977368.921875"	"84562009.7583602"	"71972504.7941176"	"63077268.4998893"	"51481276.6261818"	""	"114595581.849553"	"110992480.51555"	"127968749.928155"	"112272512.062473"	"118603166.431433"	"121106523.177225"	"117508409.280073"	"118379521.446143"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8CGC7"	"Bifunctional glutamate/proline--tRNA ligase [OS=Mus musculus]"	"0.000"	"365.791"	"45"	"44"	"295"	"44"	"1512"	"170.0"	"7.66"	"773.79"	"44"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"plasma membrane;other membranes;cytosol;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00043, Pf00458, Pf00587, Pf00749, Pf03129, Pf03950, Pf09180"	"107508"	"Eprs1"	"E9QKC4; mmu:107508; Q3UFJ2; Q4VC16; Q8CGC7"	"ENSMUSG00000026615"	""	"Parkinson's disease"	"1"	"0"	"0.954"	"1.899"	"1.963"	"0.949"	"-0.07"	"0.93"	"0.97"	"-0.08"	"0.897712653463068"	"0.730151235121531"	"0.66047321595779"	"0.875862527736307"	"0.960124586367261"	"0.940331406436726"	"0.887685436939547"	"0.966314588371651"	"50.70"	"119.37"	"118.64"	"43.30"	"27.7899470928418"	"27.1825832741643"	"26.8622756304834"	"25.3327591859156"	"131560348.453125"	"129875519.375"	"140151067.09375"	"89656842.5878906"	"101348716"	"101040771.96875"	"101630077.117188"	""	"19076272.6464844"	"16050320.046875"	"24481143.5644531"	"26103515.0625"	"17952378.4804688"	"24532343.6640625"	"15168813.6582031"	"23750044.7265625"	"140088326.337044"	"134466601.668596"	"140151067.09375"	"104139643.57142"	"122057427.448494"	"115636585.75147"	"120193557.838706"	""	"195236832.965689"	"182622391.867185"	"250566285.599384"	"202476928.322649"	"183459233.021045"	"191692183.076681"	"186445441.004933"	"192772514.928955"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q9ERK4"	"Exportin-2 [OS=Mus musculus]"	"0.000"	"358.622"	"62"	"39"	"348"	"39"	"971"	"110.4"	"5.77"	"1038.48"	"39"	"transport"	"cytosol;nucleus"	"other molecular function"	"Pf03378, Pf03810, Pf08506"	"110750"	"Cse1l"	"mmu:110750; Q9ERK4"	"ENSMUSG00000002718"	""	""	"0"	"0"	"0.894"	"1.469"	"1.933"	"1.066"	"-0.16"	"0.55"	"0.95"	"0.09"	"0.80539087827743"	"0.976799570258484"	"0.676859360565634"	"0.277157949427949"	"0.925991374461535"	"0.996488699929306"	"0.88807577625752"	"0.66833063214379"	"54.67"	"113.31"	"88.11"	"45.89"	"28.0879278511689"	"27.3892031122871"	"27.2390326685973"	"25.5427466587602"	"140669797.3125"	"159500039.460938"	"185062411.8125"	"151207224.84375"	"140011957.375"	"126984546.15625"	"130006328.417969"	""	"20762467.7050781"	"18504811.9375"	"20206536.2841797"	"32233377.7226563"	"26297539.421875"	"34524850.7265625"	"21025532.9570313"	"30665317.890625"	"149788266.019231"	"165138344.589732"	"185062411.8125"	"175632623.747766"	"168620777.881593"	"145328059.896951"	"153752940.048299"	""	"212494259.985265"	"210549883.566755"	"206815369.070737"	"250024385.41785"	"268740235.05725"	"269772187.15007"	"258432521.676966"	"248901866.035654"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P11499"	"Heat shock protein HSP 90-beta [OS=Mus musculus]"	"0.000"	"347.715"	"60"	"36"	"593"	"26"	"724"	"83.2"	"5.03"	"1585.81"	"36"	"cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;developmental processes;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component"	"signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf00183, Pf02518"	"15516"	"Hsp90ab1"	"mmu:15516; O89078; P11499; Q3UIQ7"	"ENSMUSG00000023944"	"The role of GTSE1 in G2/M progression after G2 checkpoint; Regulation of actin dynamics for phagocytic cup formation; Neutrophil degranulation; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Attenuation phase; Estrogen-dependent gene expression; Sema3A PAK dependent Axon repulsion; Aryl hydrocarbon receptor signalling; DDX58/IFIH1-mediated induction of interferon-alpha/beta; HSF1 activation; RHOBTB2 GTPase cycle; The NLRP3 inflammasome"	"Focal adhesion: PI3K-Akt-mTOR signaling pathway"	"15"	"11"	"0.895"	"2.888"	"2.738"	"0.948"	"-0.16"	"1.53"	"1.45"	"-0.08"	"0.812107504694478"	"0.389025658973074"	"0.355911942184298"	"0.865709821112521"	"0.926077530306969"	"0.848453798988964"	"0.757990934826725"	"0.963628985241572"	"53.76"	"87.78"	"67.75"	"39.22"	"29.6464233265873"	"29.0890794608834"	"28.9295150805476"	"27.8503235862714"	"444574818.164063"	"468459835.8125"	"486046517.488281"	"431270585.40625"	"319608219.085938"	"425234835.742188"	"383993708.75"	""	"119371563.042969"	"110218566.103516"	"79604160.2539063"	"136076834.794922"	"112395291.267578"	"157273433.310547"	"97439712.5664063"	"144131487.737305"	"473392955.708"	"485019828.548696"	"486046517.488281"	"500936278.265842"	"384914171.118104"	"486662003.76044"	"454132982.592582"	""	"1221712770.96778"	"1254079551.76037"	"814754372.097281"	"1055506105.56376"	"1148591756.43831"	"1228911847.31883"	"1197667173.59685"	"1169875244.08732"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q8CIE6"	"Coatomer subunit alpha [OS=Mus musculus]"	"0.000"	"341.683"	"47"	"40"	"309"	"40"	"1224"	"138.3"	"7.65"	"868.67"	"40"	"transport;signal transduction;other biological processes"	"non-structural extracellular;other membranes;ER/Golgi;other cell component"	"signal transduction activity or receptor binding;nucleic acid binding activity;other molecular function"	"Pf00400, Pf04053, Pf06957, Pf12894"	"12847"	"Copa"	"E9Q075; mmu:12847; Q8CIE6"	"ENSMUSG00000026553"	"COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport"	""	"2"	"0"	"0.856"	"1.251"	"1.506"	"0.950"	"-0.22"	"0.32"	"0.59"	"-0.07"	"0.620864422551275"	"0.866148286075642"	"0.957532473721049"	"0.888354682032664"	"0.88106646449386"	"0.981146674693151"	"0.992722154202967"	"0.967114690918272"	"40.03"	"95.43"	"85.93"	"39.12"	"27.7676898874133"	"27.1263759216707"	"26.7680002440439"	"24.9438730706268"	"134400669.414063"	"127820047.546875"	"133937341.78125"	"119080874.023438"	"114753793.0625"	"97668290.34375"	"96110161.0429688"	""	"16392936.7539063"	"13173815.875"	"14963995.9160156"	"18355511.4375"	"14303143.5546875"	"19437179.3828125"	"12232623.9746094"	"19293352.5859375"	"143112761.999888"	"132338469.185403"	"133937341.78125"	"138316713.136727"	"138201580.8781"	"111776933.325762"	"113665388.51373"	""	"167774130.415846"	"149893195.779533"	"153157586.961937"	"142378050.034933"	"146166913.157925"	"151879306.753824"	"150355658.852739"	"156598782.959031"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q02053"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Mus musculus]"	"0.000"	"339.126"	"58"	"36"	"322"	"36"	"1058"	"117.7"	"5.66"	"912.36"	"36"	"protein metabolism;other metabolic processes;stress response"	"other membranes;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00899, Pf09358, Pf10585, Pf16190, Pf16191"	"22201"	"Uba1"	"A6H6S6; mmu:22201; P31253; Q02053; Q542H8"	"ENSMUSG00000001924"	"Antigen processing: Ubiquitination & Proteasome degradation; Synthesis of active ubiquitin: roles of E1 and E2 enzymes"	"Parkinson's disease; Proteasome degradation"	"4"	"0"	"1.128"	"2.019"	"1.510"	"0.929"	"0.17"	"1.01"	"0.59"	"-0.11"	"0.271948241212869"	"0.674176168030324"	"0.954864601649378"	"0.703069905324861"	"0.689551126405029"	"0.935751121632902"	"0.992722154202967"	"0.913169085768584"	"59.77"	"114.30"	"93.44"	"36.56"	"27.6673860040209"	"26.9646537510915"	"26.9538375494153"	"25.5104107698983"	"110961746.28125"	"103265211.078125"	"123671331.484375"	"103379189.9375"	"92807922.3125"	"106060234.21875"	"119750137.773438"	""	"19793360.625"	"18846674.0644531"	"28776477.2226563"	"32840796.171875"	"21329032.9570313"	"30417059.3007813"	"18997839.1875"	"26850072.2734375"	"118154485.806296"	"106915622.52138"	"123671331.484375"	"120078642.990796"	"111771482.57412"	"121381132.884165"	"141623380.783901"	""	"202575896.968266"	"214439630.259073"	"294529338.114166"	"254735943.286966"	"217965994.402062"	"237674499.427507"	"233509395.34673"	"217934577.293064"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P70168"	"Importin subunit beta-1 [OS=Mus musculus]"	"0.000"	"320.510"	"58"	"28"	"310"	"28"	"876"	"97.1"	"4.78"	"1016.34"	"28"	"cell cycle OR cell proliferation;cell organization and biogenesis;transport;signal transduction;other biological processes"	"other membranes;cytosol;ER/Golgi;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf03810, Pf13513"	"16211"	"Kpnb1"	"mmu:16211; P70168; Q62117; Q6GTI5"	"ENSMUSG00000001440"	"Neutrophil degranulation; Interferon alpha/beta signaling; Initiation of Nuclear Envelope (NE) Reformation; Assembly of the ORC complex at the origin of replication; Apoptosis induced DNA fragmentation; Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"Mechanisms associated with pluripotency"	"7"	"0"	"0.984"	"2.032"	"1.440"	"0.898"	"-0.02"	"1.02"	"0.53"	"-0.16"	"0.75744744601681"	"0.668266024947366"	"0.990625978155328"	"0.45710024226921"	"0.923375901805643"	"0.935751121632902"	"0.998659693545874"	"0.778258219674336"	"50.80"	"77.40"	"92.03"	"52.00"	"28.4947143161511"	"27.7694583504421"	"27.654048866097"	"25.8800960125927"	"186127582.285156"	"208000445.109375"	"239055363.507813"	"177696516.925781"	"173989657.644531"	"181476442.394531"	"200072383.931641"	""	"25072479.4492188"	"21660951.0380859"	"42553581.6162109"	"40921300.375"	"28516725.2421875"	"30985819.046875"	"21478900.40625"	"34672530.6015625"	"198192706.192005"	"215353233.111281"	"239055363.507813"	"206400888.123992"	"209541184.663214"	"207691566.324505"	"236617075.69391"	""	"256605237.982113"	"246460798.111214"	"435539003.986981"	"317413926.172782"	"291418574.251616"	"242118705.772723"	"264005026.944124"	"281427298.346893"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q8VDM4"	"26S proteasome non-ATPase regulatory subunit 2 [OS=Mus musculus]"	"0.000"	"302.980"	"50"	"32"	"279"	"32"	"908"	"100.1"	"5.17"	"772.29"	"32"	"protein metabolism;other metabolic processes;other biological processes"	"nucleus;other cell component"	"enzyme regulator activity"	"Pf01851, Pf17781, Pf18051"	"21762"	"Psmd2"	"mmu:21762; Q8VDM4"	"ENSMUSG00000006998"	"Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; Assembly of the pre-replicative complex; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Neutrophil degranulation"	"Proteasome degradation"	"50"	"0"	"1.081"	"1.639"	"1.310"	"0.955"	"0.11"	"0.71"	"0.39"	"-0.07"	"0.393617225579876"	"0.870034514015274"	"0.880856613565786"	"0.931156928681587"	"0.790144585831214"	"0.981146674693151"	"0.968733045322943"	"0.983571537980844"	"55.45"	"80.41"	"114.22"	"39.93"	"27.8574285414567"	"27.0272778633197"	"27.0855827237888"	"25.1024438848847"	"111354773.859375"	"143717282.125"	"128107851.289063"	"112238130.28125"	"107037604.958984"	"126502104.296875"	"123265753.613281"	""	"16668802.484375"	"15299676.6582031"	"17071322.9648438"	"22167070.234375"	"17125961.3046875"	"21424118.7070313"	"12850599.421875"	"21449001.4628906"	"118572990.137359"	"148797668.886286"	"128107851.289063"	"130368620.455865"	"128908734.290643"	"144775927.046472"	"145781149.702031"	""	"170597488.654564"	"174081484.85236"	"174726232.633157"	"171943137.934574"	"175013897.413332"	"167404963.083935"	"157951421.276345"	"174095586.021859"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
