"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q62159"	"Rho-related GTP-binding protein RhoC [OS=Mus musculus]"	"0.000"	"2.923"	"6"	"1"	"7"	"1"	"193"	"22.0"	"6.58"	"15.61"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;stress response;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"other molecular function"	"Pf00071"	"11853"	"Rhoc"	"mmu:11853; Q3TUN0; Q62159"	"ENSMUSG00000002233"	"Spinal cord injury"	"RHO GTPases activate PKNs; G alpha (12/13) signalling events; RHO GTPases Activate Formins; RHOC GTPase cycle; RHO GTPases activate CIT; Sema4D induced cell migration and growth-cone collapse; RHO GTPases Activate ROCKs"	"8"	"0"	"0.852"	"2.799"	"3.622"	"1.103"	"-0.23"	"1.48"	"1.86"	"0.14"	"0.998658533100247"	"0.0206687715393751"	"0.00157337524906009"	"0.550696507051494"	"0.999998382916006"	"0.0329315833617794"	"0.00591589093646595"	"0.99999998630615"	"667518.375"	"459529.5625"	"221856.78125"	"323047.53125"	"471400.2421875"	"385173.9375"	"604036.296875"	"372286.40625"	"1252896.53125"	"1256127.125"	"1015669.6875"	"1185625.1875"	"1126172.046875"	"1143001.953125"	"935841.0625"	"981104.75"	"853489.099974536"	"584683.049241324"	"292353.006316359"	"459326.301753232"	"471400.2421875"	"413711.147127467"	"740873.754661828"	"387789.377719045"	"1426430.92591455"	"1492844.89272785"	"1254266.70918693"	"1474593.01719844"	"1502505.61078362"	"1408008.16921889"	"1702803.97185039"	"5325812.70025491"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P01029"	"Complement C4-B [OS=Mus musculus]"	"0.000"	"2.922"	"1"	"2"	"11"	"2"	"1738"	"192.8"	"7.53"	"19.00"	"2"	"stress response;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;other cell component"	"enzyme regulator activity;other molecular function"	"Pf00207, Pf01759, Pf01821, Pf01835, Pf07677, Pf07678, Pf07703, Pf17791"	"12268"	"C4b"	"E9QKK7; mmu:12268; O70346; P01029; Q31201; Q3TYY1; Q3TZC9; Q61372; Q61859; Q62353; Q6NWV8"	"ENSMUSG00000073418"	"SIDS susceptibility pathways; Oxidative damage response; Complement activation, classical pathway"	"Initial triggering of complement; Regulation of Complement cascade; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Activation of C3 and C5"	"8"	"0"	"0.927"	"1.859"	"0.945"	"0.471"	"-0.11"	"0.89"	"-0.08"	"-1.09"	"0.979115662387099"	"0.0462806415843507"	"0.834176399406102"	"0.103182380201432"	"0.999998382916006"	"0.0697350843782299"	"0.974117346193064"	"0.664789335297797"	"2642518.25"	"2084545.25"	"2155043.5"	"2307826.5"	"2464078"	""	"2305928.75"	"2931876.53125"	"5143061"	"4691564"	"4555723"	"4604871.734375"	"1869580.875"	"1906116.625"	"1574080.65625"	"1375144.125"	"3378724.25288485"	"2652273.91774499"	"2839820.54737184"	"3281391.46345235"	"2464078"	""	"2828310.31816072"	"3053967.47373853"	"5855408.71195943"	"5575691.51793123"	"5625935.05103222"	"5727199.26684574"	"2494339.79674426"	"2348051.78779116"	"2864108.98268889"	"7464809.48706642"	"High"	"Peak Found"	"High"	"High"	"High"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"E9PVA8"	"eIF-2-alpha kinase activator GCN1 [OS=Mus musculus]"	"0.000"	"2.916"	"1"	"1"	"1"	"1"	"2671"	"292.8"	"7.36"	"2.32"	"1"	"stress response;other biological processes"	"cytosol;other cell component"	"enzyme regulator activity;translation activity;nucleic acid binding activity;other molecular function"	""	"231659"	"Gcn1"	"B2RWW6; E9PVA8; mmu:231659"	"ENSMUSG00000041638"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9R0P3"	"S-formylglutathione hydrolase [OS=Mus musculus]"	"0.000"	"2.896"	"7"	"2"	"2"	"2"	"282"	"31.3"	"7.12"	"1.61"	"2"	"other metabolic processes"	"cytosol;other cell component"	"other molecular function"	"Pf00756"	"13885"	"Esd"	"mmu:13885; Q80ZX4; Q9CWI4; Q9R0P3"	"ENSMUSG00000021996"	""	"Glutathione conjugation"	"1"	"0"	"0.010"	"14.695"	"100.000"	"1.224"	"-6.64"	"3.88"	"6.64"	"0.29"	""	""	""	"0.221338864185101"	""	""	""	"0.932932969602622"	""	"63321.39453125"	""	""	""	""	""	""	"935148.0625"	"1209739.625"	"1039029.0625"	"878327.75"	"1056576.375"	"1209806.375"	"682746.8125"	"312700.875"	""	"80567.0604418277"	""	""	""	""	""	""	"1064672.20826945"	"1437715.64578844"	"1283113.57423616"	"1092399.1667996"	"1409653.1130071"	"1490301.26721647"	"1242287.85279786"	"1697460.22680639"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P60766"	"Cell division control protein 42 homolog [OS=Mus musculus]"	"0.000"	"2.843"	"9"	"2"	"7"	"2"	"191"	"21.2"	"6.55"	"1.60"	"2"	"cell adhesion;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cytoplasmic organelle;other cell component"	"signal transduction activity or receptor binding;other molecular function"	"Pf00071"	"12540"	"Cdc42"	"A2A9U6; mmu:12540; P21181; P25763; P60766; Q3THZ7; Q3TJK6; Q545V0; Q6P201; Q8BQ51"	"ENSMUSG00000006699"	"Oxidative damage response; BDNF pathway; Chemokine signaling pathway; G13 signaling pathway; p38 Mapk signaling pathway; IL-3 signaling pathway; Mapk signaling pathway; Regulation of actin cytoskeleton; Comprehensive IL-17A signaling; EGFR1 signaling pathway; Integrin-mediated cell adhesion; Focal adhesion"	"MAPK6/MAPK4 signaling; Regulation of actin dynamics for phagocytic cup formation; RHO GTPases Activate Formins; RHO GTPases activate IQGAPs; EPHB-mediated forward signaling; VEGFA-VEGFR2 Pathway; RHO GTPases Activate WASPs and WAVEs; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOQ GTPase cycle; Factors involved in megakaryocyte development and platelet production; EGFR downregulation; RHOG GTPase cycle; RHOU GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; GPVI-mediated activation cascade; RHOV GTPase cycle; RHO GTPases activate PAKs; Myogenesis; RHO GTPases activate KTN1; CD28 dependent Vav1 pathway; G beta:gamma signalling through CDC42; DCC mediated attractive signaling"	"36"	"0"	"0.800"	"31.696"	"7.429"	"0.187"	"-0.32"	"4.99"	"2.89"	"-2.42"	""	""	""	"0.135503400722309"	""	""	""	"0.837151146928236"	""	""	"50624.49609375"	""	""	""	"43498.33203125"	""	"383362.71875"	"1620819.15625"	"1879491.81640625"	"2118055.96875"	"202439.796875"	"321767.9375"	"260730.9453125"	""	""	""	"66710.7110401143"	""	""	""	"53352.3775644696"	""	"436460.97201826"	"1926263.31466513"	"2321014.44447965"	"2634281.53727059"	"270089.220820755"	"396370.175356268"	"474411.422038271"	""	"n/a"	"n/a"	"High"	"High"	"n/a"	"n/a"	"Peak Found"	"n/a"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9D6Z1"	"Nucleolar protein 56 [OS=Mus musculus]"	"0.000"	"2.796"	"3"	"1"	"1"	"1"	"580"	"64.4"	"9.14"	"0.00"	"1"	"other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01798, Pf08156"	"67134"	"Nop56"	"mmu:67134; Q3UD45; Q8BVL1; Q8VDT2; Q99LT8; Q9CT15; Q9D6Z1"	"ENSMUSG00000027405"	""	"Major pathway of rRNA processing in the nucleolus and cytosol"	"1"	"0"	""	""	"100.000"	"100.000"	""	""	"6.64"	"6.64"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"214663.28125"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1165274.58414572"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q7TT37"	"Elongator complex protein 1 [OS=Mus musculus]"	"0.000"	"2.785"	"2"	"1"	"3"	"1"	"1333"	"149.5"	"6.00"	"0.00"	"1"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;signal transduction"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;kinase activity;other molecular function"	"Pf04762"	"230233"	"Elp1"	"mmu:230233; Q3UHY6; Q7TQH1; Q7TT37; Q8C6B3; Q8CBI3; Q8CH82; Q8VHU5; Q8VHV9; Q9CT81"	"ENSMUSG00000028431"	"IL-1 signaling pathway"	""	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"High"	"High"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8CG16"	"Complement C1r-A subcomponent [OS=Mus musculus]"	"0.000"	"2.765"	"2"	"2"	"16"	"2"	"707"	"80.0"	"5.66"	"22.61"	"2"	"protein metabolism;other metabolic processes;stress response;other biological processes"	"non-structural extracellular"	"other molecular function"	"Pf00084, Pf00089, Pf00431, Pf14670"	"50909"	"C1ra"	"mmu:50909; Q8CG16; Q99KI6; Q9ET60"	"ENSMUSG00000055172"	"Oxidative damage response; Complement activation, classical pathway"	"Initial triggering of complement; Classical antibody-mediated complement activation; Regulation of Complement cascade"	"5"	"0"	"1.028"	"0.623"	"0.905"	"1.493"	"0.04"	"-0.68"	"-0.14"	"0.58"	"0.98058804610176"	"0.00119813271057845"	"0.457437675206862"	"0.0469346205434709"	"0.999998382916006"	"0.00338117112392053"	"0.616475146515341"	"0.39451602760203"	"10009964.25"	"6458060"	"6862636.875"	"5627733.875"	"10273068.75"	"7565404.375"	"7229093.625"	"8503399.25"	"4581690.40625"	"4480446.671875"	"4393030.59375"	"5005318.453125"	"6216666.4375"	"5467248.3125"	"4409753.875"	""	"12798741.8750979"	"8216921.21925981"	"9043277.87665383"	"8001813.78279806"	"10273068.75"	"8125918.75447027"	"8866761.42553728"	"8857502.84806187"	"5216284.60565745"	"5324789.02662665"	"5425023.60166213"	"6225245.31162815"	"8294093.4545774"	"6734835.63707116"	"8023741.11814808"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q91YN9"	"BAG family molecular chaperone regulator 2 [OS=Mus musculus]"	"0.000"	"2.763"	"5"	"1"	"2"	"1"	"210"	"23.5"	"6.42"	"3.79"	"1"	"protein metabolism;other metabolic processes;other biological processes"	"other cell component"	"cytoskeletal activity;other molecular function"	""	"213539"	"Bag2"	"mmu:213539; Q3UMR7; Q91YN9"	"ENSMUSG00000042215"	""	"Regulation of HSF1-mediated heat shock response"	"1"	"0"	"100.000"	"100.000"	"1.181"	"0.685"	"6.64"	"6.64"	"0.24"	"-0.55"	""	""	"0.86973682544016"	"0.873243914800568"	""	""	"0.999999277232567"	"0.99999998630615"	""	""	""	""	"259093.21875"	"498057.53125"	"185431.5625"	"54371.18359375"	""	"372263.75"	""	"318224.71875"	""	"171894.828125"	"213275.375"	""	""	""	""	""	"259093.21875"	"534958.19038616"	"227438.944733836"	"56635.3406885059"	""	"442417.034768847"	""	"395784.395537471"	""	"211748.826486921"	"388063.924741367"	""	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"n/a"	"High"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8VEK3"	"Heterogeneous nuclear ribonucleoprotein U [OS=Mus musculus]"	"0.000"	"2.741"	"2"	"1"	"3"	"1"	"800"	"87.9"	"6.24"	"4.83"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;transport;developmental processes;other biological processes"	"cytosol;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf00622, Pf02037, Pf13671"	"51810"	"Hnrnpu"	"G3XA10; mmu:51810; Q8VEK3; Q9R205"	"ENSMUSG00000039630"	"Mechanisms associated with pluripotency; mRNA processing"	"Processing of Capped Intron-Containing Pre-mRNA; mRNA Splicing - Major Pathway"	"4"	"0"	"0.567"	"0.491"	"1.925"	"2.223"	"-0.82"	"-1.03"	"0.95"	"1.15"	""	""	"0.532582245147704"	"0.315215545969032"	""	""	"0.690520428191506"	"0.99999998630615"	"639655.8125"	""	""	""	""	"378065.90625"	""	"508627.2734375"	"566481"	"830608.84375"	"202568.5625"	"182833.390625"	"443726.59375"	"942980.40625"	"791653.515625"	"126469.1640625"	"817864.023150083"	""	""	""	""	"406076.487884056"	""	"529807.832211877"	"644942.337366695"	"987137.484390182"	"250155.151225384"	"227394.663987214"	"592006.966087731"	"1161611.41438412"	"1440448.38889036"	"686523.105870892"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P63325"	"40S ribosomal protein S10 [OS=Mus musculus]"	"0.000"	"2.710"	"5"	"1"	"2"	"1"	"165"	"18.9"	"10.15"	"0.00"	"1"	"protein metabolism;other metabolic processes"	"cytosol;translational apparatus;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf03501"	"67097"	"Rps10"	"mmu:67097; P09900; P63325; Q9DCR5"	"ENSMUSG00000052146"	"Cytoplasmic ribosomal proteins"	"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"11"	"0"	""	"100.000"	"100.000"	"0.995"	""	"6.64"	"6.64"	"-0.01"	""	""	""	"0.969190324889673"	""	""	""	"0.99999998630615"	""	""	""	""	""	""	""	""	""	"223634.296875"	""	"315363.65625"	"199393.578125"	"328350.96875"	"176585.375"	""	""	""	""	""	""	""	""	""	""	"265778.28890418"	""	"392226.01736809"	"266025.045390145"	"404479.489389268"	"321304.85610177"	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"High"	"Peak Found"	"Peak Found"	"High"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P35278"	"Ras-related protein Rab-5C [OS=Mus musculus]"	"0.000"	"2.692"	"6"	"1"	"1"	"1"	"216"	"23.4"	"8.41"	"1.87"	"1"	"cell organization and biogenesis;transport;other biological processes"	"plasma membrane;other membranes;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00071"	"19345"	"Rab5c"	"mmu:19345; P35278; Q8R1V8; Q8R2N8"	"ENSMUSG00000019173"	""	"Neutrophil degranulation; RAB GEFs exchange GTP for GDP on RABs; Clathrin-mediated endocytosis; Golgi Associated Vesicle Biogenesis; RAB geranylgeranylation"	"5"	"0"	"100.000"	"100.000"	"0.600"	"0.233"	"6.64"	"6.64"	"-0.74"	"-2.10"	""	""	""	""	""	""	""	""	""	""	""	""	""	"335363.0625"	"138675.46875"	""	""	""	"496713.21875"	"530701.4375"	""	""	"81563.8984375"	""	""	""	""	""	""	"360209.826738486"	"170090.797099173"	""	""	""	"613399.082357874"	"660047.241071854"	""	""	"148409.100417066"	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"High"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q920B9"	"FACT complex subunit SPT16 [OS=Mus musculus]"	"0.000"	"2.685"	"1"	"1"	"1"	"1"	"1047"	"119.7"	"5.66"	"2.10"	"1"	"cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"nucleus"	"other molecular function"	"Pf00557, Pf08512, Pf08644, Pf14826"	"114741"	"Supt16h"	"mmu:114741; Q3TZ48; Q3UFH0; Q920B9; Q921H4"	""	""	"Regulation of TP53 Activity through Phosphorylation; Formation of RNA Pol II elongation complex ; RNA Polymerase II Pre-transcription Events; TP53 Regulates Transcription of DNA Repair Genes"	"5"	"0"	"100.000"	"100.000"	"0.639"	"0.270"	"6.64"	"6.64"	"-0.65"	"-1.89"	""	""	"0.884015355828846"	"0.14204936163739"	""	""	"0.999999277232567"	"0.861011474070869"	""	""	""	""	"79026.125"	"377388.125"	""	"227270.65625"	"400785.78125"	"208651.65625"	"567774.5"	"552103.5625"	"97359.453125"	"143154.375"	""	""	""	""	""	""	"79026.125"	"405348.490397365"	""	"236734.795795371"	"456297.243054422"	"247972.162365349"	"701153.792851825"	"686665.623011558"	"129894.117856198"	"176344.868797771"	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"P62270"	"40S ribosomal protein S18 [OS=Mus musculus]"	"0.000"	"2.669"	"7"	"1"	"6"	"1"	"152"	"17.7"	"10.99"	"2.19"	"1"	"protein metabolism;other metabolic processes"	"cytosol;translational apparatus;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00416"	"20084"	"Rps18"	"mmu:20084; P25232; P62270"	"ENSMUSG00000008668"	"Cytoplasmic ribosomal proteins"	"L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"11"	"0"	"0.142"	"0.295"	"4.897"	"2.352"	"-2.82"	"-1.76"	"2.29"	"1.23"	""	""	"0.00203375748389056"	"0.0642258020769343"	""	""	"0.00735281551868127"	"0.459775186296784"	"1506622.2109375"	""	""	""	"166116.765625"	"539069.6640625"	"118801.1953125"	"430003.375"	"467380.21875"	"470251.84375"	"500438.15625"	"464087.15625"	"863416.21875"	"1305589.4375"	"782346.3125"	"230925.953125"	"1926367.3974738"	""	""	""	"166116.765625"	"579008.877257993"	"145714.236188855"	"447909.830734893"	"532115.447331123"	"558871.03245067"	"617999.06713398"	"577197.319349064"	"1151944.51568326"	"1608291.73442791"	"1423513.52347024"	"1253554.60155666"	"Peak Found"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q80WQ2"	"Protein VAC14 homolog [OS=Mus musculus]"	"0.000"	"2.620"	"1"	"1"	"1"	"1"	"782"	"88.0"	"6.13"	"1.75"	"1"	"other metabolic processes;stress response;other biological processes"	"other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component"	"enzyme regulator activity;other molecular function"	"Pf11916, Pf12755"	"234729"	"Vac14"	"mmu:234729; Q3TAX7; Q80WQ2; Q8C8K8"	"ENSMUSG00000010936"	""	"Synthesis of PIPs at the Golgi membrane; Synthesis of PIPs at the early endosome membrane; Synthesis of PIPs at the late endosome membrane"	"3"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9Z1Q5"	"Chloride intracellular channel protein 1 [OS=Mus musculus]"	"0.000"	"2.601"	"5"	"1"	"8"	"1"	"241"	"27.0"	"5.17"	"11.07"	"1"	"transport;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;mitochondrion;nucleus;other cell component"	"transporter activity"	"Pf13409, Pf13410"	"114584"	"Clic1"	"mmu:114584; Q9Z1Q5"	"ENSMUSG00000007041"	""	""	"0"	"0"	"1.330"	"2.746"	"2.079"	"1.007"	"0.41"	"1.46"	"1.06"	"0.01"	"0.477765124938351"	"0.0015670477082973"	"0.0474047159362018"	"0.998891387749572"	"0.952456833229385"	"0.00414148322907143"	"0.10484807760007"	"0.99999998630615"	"193359.890625"	"163298.390625"	"99577.7109375"	"88007.921875"	"257857.46875"	""	"172252.4375"	"210811.125"	"332563.3125"	"450837.25"	"406431.59375"	"329266.09375"	"231649.921875"	"487982.59375"	"250845.0625"	""	"247229.986771085"	"207772.924221444"	"131219.081925987"	"125134.382310285"	"257857.46875"	""	"211274.240936362"	"219589.846976858"	"378625.514511803"	"535797.749064585"	"501908.86257242"	"409516.842053389"	"309060.510177454"	"601121.87608964"	"456423.623476191"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"1"	"Met-loss+Acetyl [N-Term]"
